prefix,count,white_win_rate,black_win_rate,draw_rate,main_opening
"('b2b3', 'c7c6', 'c1b2', 'd7d5', 'e2e3', 'g8f6', 'g1f3', 'c8g4', 'f1e2')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'c7c6', 'c1b2', 'd7d5', 'e2e3', 'g8f6', 'g1f3', 'c8g4', 'f1e2', 'b8d7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d5')",9,0.333,0.667,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2')",9,0.333,0.667,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'b8c6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'b8c6', 'e2e3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'b8c6', 'e2e3', 'e7e5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'b8c6', 'e2e3', 'e7e5', 'f1b5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'b8c6', 'e2e3', 'e7e5', 'f1b5', 'f8d6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'b8c6', 'e2e3', 'e7e5', 'f1b5', 'f8d6', 'f2f4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'b8c6', 'e2e3', 'e7e5', 'f1b5', 'f8d6', 'f2f4', 'd8e7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c5')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c5', 'g1f3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c5', 'g1f3', 'b8c6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c5', 'g1f3', 'b8c6', 'd2d4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c6', 'e2e3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c6', 'e2e3', 'g8f6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c6', 'e2e3', 'g8f6', 'g1f3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c6', 'e2e3', 'g8f6', 'g1f3', 'c8g4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c6', 'e2e3', 'g8f6', 'g1f3', 'c8g4', 'f1e2')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c7c6', 'e2e3', 'g8f6', 'g1f3', 'c8g4', 'f1e2', 'b8d7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5')",2,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'e2e3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'e2e3', 'e7e6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'e2e3', 'e7e6', 'g2g3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'e2e3', 'e7e6', 'g2g3', 'g8f6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'e2e3', 'e7e6', 'g2g3', 'g8f6', 'f1g2')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'e2e3', 'e7e6', 'g2g3', 'g8f6', 'f1g2', 'f8e7')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'g1f3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'g1f3', 'e7e6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'g1f3', 'e7e6', 'g2g3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'g1f3', 'e7e6', 'g2g3', 'h7h6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'g1f3', 'e7e6', 'g2g3', 'h7h6', 'f1g2')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8f5', 'g1f3', 'e7e6', 'g2g3', 'h7h6', 'f1g2', 'g8f6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8g4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8g4', 'h2h3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8g4', 'h2h3', 'g4h5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8g4', 'h2h3', 'g4h5', 'g2g3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8g4', 'h2h3', 'g4h5', 'g2g3', 'c7c6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8g4', 'h2h3', 'g4h5', 'g2g3', 'c7c6', 'f1g2')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'c8g4', 'h2h3', 'g4h5', 'g2g3', 'c7c6', 'f1g2', 'b8d7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6')",3,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3')",3,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'c8f5')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'c8f5', 'f2f4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'c8f5', 'f2f4', 'g7g6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'c8f5', 'f2f4', 'g7g6', 'g1f3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'c8f5', 'f2f4', 'g7g6', 'g1f3', 'f8g7')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'e7e6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'e7e6', 'f1e2')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'e7e6', 'f1e2', 'f8e7')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'e7e6', 'f1e2', 'f8e7', 'g1f3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'e7e6', 'f1e2', 'f8e7', 'g1f3', 'e8g8')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'g7g6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'g7g6', 'f2f4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'g7g6', 'f2f4', 'f8g7')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'g7g6', 'f2f4', 'f8g7', 'g1f3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d5', 'c1b2', 'g8f6', 'e2e3', 'g7g6', 'f2f4', 'f8g7', 'g1f3', 'e8g8')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Classical Variation
"('b2b3', 'd7d6')",3,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2')",3,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'b8d7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'b8d7', 'e2e4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'b8d7', 'e2e4', 'e7e5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'b8d7', 'e2e4', 'e7e5', 'd2d4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'b8d7', 'e2e4', 'e7e5', 'd2d4', 'g8f6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'b8d7', 'e2e4', 'e7e5', 'd2d4', 'g8f6', 'b1c3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'b8d7', 'e2e4', 'e7e5', 'd2d4', 'g8f6', 'b1c3', 'c7c6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6')",2,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3')",2,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'b8d7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'b8d7', 'f1g2')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'b8d7', 'f1g2', 'g7g6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'b8d7', 'f1g2', 'g7g6', 'g1f3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'b8d7', 'f1g2', 'g7g6', 'g1f3', 'f8g7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'g7g6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'g7g6', 'b2f6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'g7g6', 'b2f6', 'e7f6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'g7g6', 'b2f6', 'e7f6', 'c2c4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'd7d6', 'c1b2', 'g8f6', 'g2g3', 'g7g6', 'b2f6', 'e7f6', 'c2c4', 'f8g7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e5')",10,0.8,0.2,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2')",10,0.8,0.2,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6')",8,0.75,0.25,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'c2c4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #3
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'c2c4', 'f8c5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #3
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'c2c4', 'f8c5', 'b1c3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #3
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'c2c4', 'f8c5', 'b1c3', 'a7a5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #3
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'c2c4', 'f8c5', 'b1c3', 'a7a5', 'a2a3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #3
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'c2c4', 'f8c5', 'b1c3', 'a7a5', 'a2a3', 'd7d6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #3
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3')",7,0.714,0.286,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5')",3,0.667,0.333,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5', 'f1b5')",3,0.667,0.333,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5', 'f1b5', 'f8d6')",3,0.667,0.333,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5', 'f1b5', 'f8d6', 'f2f4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5', 'f1b5', 'f8d6', 'f2f4', 'e5f4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5', 'f1b5', 'f8d6', 'g1f3')",2,0.5,0.5,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'd7d5', 'f1b5', 'f8d6', 'g1f3', 'd8e7')",2,0.5,0.5,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8e7')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8e7', 'g1f3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8e7', 'g1f3', 'd7d6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8e7', 'g1f3', 'd7d6', 'd2d4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8e7', 'g1f3', 'd7d6', 'd2d4', 'c8g4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6')",3,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f1b5')",3,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f1b5', 'f8d6')",3,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f1b5', 'f8d6', 'b1a3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f1b5', 'f8d6', 'b1a3', 'd6e7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f1b5', 'f8d6', 'b5c6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f1b5', 'f8d6', 'b5c6', 'd7c6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f1b5', 'f8d6', 'g1e2')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'b8c6', 'e2e3', 'g8f6', 'f1b5', 'f8d6', 'g1e2', 'e8g8')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #4
"('b2b3', 'e7e5', 'c1b2', 'd7d6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'd7d6', 'g1f3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'd7d6', 'g1f3', 'b8d7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'd7d6', 'g1f3', 'b8d7', 'e2e3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'd7d6', 'g1f3', 'b8d7', 'e2e3', 'g7g6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'd7d6', 'g1f3', 'b8d7', 'e2e3', 'g7g6', 'd2d4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'd7d6', 'g1f3', 'b8d7', 'e2e3', 'g7g6', 'd2d4', 'f8g7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'f7f6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'f7f6', 'e2e3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'f7f6', 'e2e3', 'd7d5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'f7f6', 'e2e3', 'd7d5', 'd2d4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'f7f6', 'e2e3', 'd7d5', 'd2d4', 'e5e4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'f7f6', 'e2e3', 'd7d5', 'd2d4', 'e5e4', 'c2c4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e5', 'c1b2', 'f7f6', 'e2e3', 'd7d5', 'd2d4', 'e5e4', 'c2c4', 'c7c6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Modern Variation #2
"('b2b3', 'e7e6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e6', 'c1b2')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e6', 'c1b2', 'd7d5')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e6', 'c1b2', 'd7d5', 'c2c4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e6', 'c1b2', 'd7d5', 'c2c4', 'd5d4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e6', 'c1b2', 'd7d5', 'c2c4', 'd5d4', 'g1f3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e6', 'c1b2', 'd7d5', 'c2c4', 'd5d4', 'g1f3', 'c7c5')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e6', 'c1b2', 'd7d5', 'c2c4', 'd5d4', 'g1f3', 'c7c5', 'e2e3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'e7e6', 'c1b2', 'd7d5', 'c2c4', 'd5d4', 'g1f3', 'c7c5', 'e2e3', 'b8c6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack
"('b2b3', 'g8f6')",3,0.667,0.333,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2')",3,0.667,0.333,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'e7e6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'e7e6', 'e2e3')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'e7e6', 'e2e3', 'c7c5')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'e7e6', 'e2e3', 'c7c5', 'g1e2')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'e7e6', 'e2e3', 'c7c5', 'g1e2', 'b7b6')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'e7e6', 'e2e3', 'c7c5', 'g1e2', 'b7b6', 'd2d4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'e7e6', 'e2e3', 'c7c5', 'g1e2', 'b7b6', 'd2d4', 'c5d4')",1,0.0,1.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6')",2,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'b2f6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'b2f6', 'e7f6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'b2f6', 'e7f6', 'c2c4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'b2f6', 'e7f6', 'c2c4', 'f8g7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'b2f6', 'e7f6', 'c2c4', 'f8g7', 'b1c3')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'b2f6', 'e7f6', 'c2c4', 'f8g7', 'b1c3', 'f6f5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'e2e4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'e2e4', 'f8g7')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'e2e4', 'f8g7', 'e4e5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'e2e4', 'f8g7', 'e4e5', 'f6d5')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'e2e4', 'f8g7', 'e4e5', 'f6d5', 'c2c4')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b3', 'g8f6', 'c1b2', 'g7g6', 'e2e4', 'f8g7', 'e4e5', 'f6d5', 'c2c4', 'd5b6')",1,1.0,0.0,0.0,Nimzo-Larsen Attack: Indian Variation
"('b2b4',)",11,0.455,0.545,0.0,Polish Opening
"('b2b4', 'c7c6')",1,0.0,1.0,0.0,Polish Opening: Schuehler Gambit
"('b2b4', 'c7c6', 'c1b2')",1,0.0,1.0,0.0,Polish Opening: Schuehler Gambit
"('b2b4', 'c7c6', 'c1b2', 'a7a5')",1,0.0,1.0,0.0,Polish Opening: Schuehler Gambit
"('b2b4', 'c7c6', 'c1b2', 'a7a5', 'b4b5')",1,0.0,1.0,0.0,Polish Opening: Schuehler Gambit
"('b2b4', 'c7c6', 'c1b2', 'a7a5', 'b4b5', 'c6b5')",1,0.0,1.0,0.0,Polish Opening: Schuehler Gambit
"('b2b4', 'c7c6', 'c1b2', 'a7a5', 'b4b5', 'c6b5', 'e2e4')",1,0.0,1.0,0.0,Polish Opening: Schuehler Gambit
"('b2b4', 'c7c6', 'c1b2', 'a7a5', 'b4b5', 'c6b5', 'e2e4', 'b5b4')",1,0.0,1.0,0.0,Polish Opening: Schuehler Gambit
